"","Date","Year","Month","New_users_transactions","Returning_users_transactions","New_Users_Revenue","Returning_Users_Revenue"
"1949",2018-02-19,2018,"February",20,29,136.1,171
"1950",2017-04-25,2017,"April",20,26,16,0
"1951",2017-06-10,2017,"June",16,34,29,290.4
"1952",2017-03-18,2017,"March",19,29,17.5,487.5
"1953",2016-05-20,2016,"May",24,33,95,247
"1954",2017-09-05,2017,"September",30,72,84.1,0
"1955",2016-10-02,2016,"October",8,33,45.5,0
"1956",2017-02-11,2017,"February",17,31,0,106
"1957",2016-12-31,2016,"December",17,31,0,0
"1958",2017-09-20,2017,"September",27,44,0,25.44
"1959",2017-09-10,2017,"September",10,49,98.9,0
"1960",2017-09-07,2017,"September",26,81,646.85,0
"1961",2017-08-06,2017,"August",24,9,125,0
"1962",2021-05-27,2021,"May",33,29,0,0
"1963",2018-07-27,2018,"July",15,25,26,0
"1964",2021-06-17,2021,"June",29,45,0,0
"1965",2017-11-11,2017,"November",21,42,0,0
"1966",2018-03-25,2018,"March",17,46,28,0
"1967",2017-08-18,2017,"August",31,36,13,58
"1968",2016-10-11,2016,"October",16,45,0,33
"1969",2016-10-17,2016,"October",19,97,43,84.8
"1970",2017-04-08,2017,"April",20,29,22,13
"1971",2018-03-06,2018,"March",19,51,120.05,0
"1972",2017-08-21,2017,"August",27,46,0,102.75
"1973",2017-07-09,2017,"July",25,31,30,0
"1974",2017-06-16,2017,"June",25,69,272.1,135.25
"1975",2016-05-10,2016,"May",22,21,28.6,0
"1976",2017-03-26,2017,"March",22,45,70.3,0
"1977",2018-01-25,2018,"January",27,36,0,0
"1978",2016-11-12,2016,"November",21,43,127.3,0
"1979",2017-07-08,2017,"July",18,36,21,0
"1980",2018-01-19,2018,"January",20,41,277.75,21
"1981",2016-04-19,2016,"April",25,49,0,0
"1982",2017-11-09,2017,"November",20,44,0,74.55
"1983",2017-09-09,2017,"September",21,25,39,16
"1984",2018-05-05,2018,"May",16,39,52,17.5
"1985",2017-05-10,2017,"May",14,41,72.4,0
"1986",2017-08-04,2017,"August",33,97,121.9,0
"1987",2018-05-11,2018,"May",25,36,63,0
"1988",2017-03-10,2017,"March",23,37,167.5,0
"1989",2017-12-26,2017,"December",18,31,44.77,66.5
"1990",2017-05-02,2017,"May",41,31,96.6,0
"1991",2018-02-25,2018,"February",17,26,0,0
"1992",2018-01-14,2018,"January",16,62,56,0
"1993",2017-04-26,2017,"April",30,14,65.8,0
"1994",2018-08-13,2018,"August",24,43,86,183.7
"1995",2018-02-26,2018,"February",21,25,124.3,0
"1996",2018-04-03,2018,"April",22,42,0,0
"1997",2017-06-04,2017,"June",20,45,0.75,90.3
"1998",2017-06-24,2017,"June",18,28,0,0
"1999",2017-11-25,2017,"November",19,37,0,0
"2000",2018-02-23,2018,"February",24,32,232.35,43.5
"2001",2018-01-18,2018,"January",17,45,85.7,75
"2002",2017-06-01,2017,"June",26,42,47,0
"2003",2017-04-24,2017,"April",21,35,0,159
"2004",2017-01-07,2017,"January",14,42,0,0
"2005",2015-12-11,2015,"December",31,42,59,0
"2006",2018-09-11,2018,"September",19,36,22,0
"2007",2018-04-05,2018,"April",22,31,78,114.8
"2008",2016-12-24,2016,"December",21,40,139.2,221.15
"2009",2018-03-02,2018,"March",18,35,241.95,70
"2010",2017-03-30,2017,"March",23,37,69.5,12
"2011",2016-10-30,2016,"October",16,35,3.5,21
"2012",2018-05-03,2018,"May",21,38,0,158.3
"2013",2017-01-14,2017,"January",24,40,13,13
"2014",2017-06-05,2017,"June",26,52,170.3,0
"2015",2017-07-24,2017,"July",28,36,80,60
"2016",2017-08-22,2017,"August",34,48,43,4.9
"2017",2017-10-25,2017,"October",24,40,13,0
"2018",2017-05-11,2017,"May",32,34,84.05,114.15
"2019",2017-04-03,2017,"April",24,52,194,0
"2020",2017-10-22,2017,"October",16,32,0,0
"2021",2017-06-30,2017,"June",24,32,21,62.9
"2022",2017-04-04,2017,"April",29,27,13,25
"2023",2021-06-29,2021,"June",90,39,42.8,0
"2024",2017-11-10,2017,"November",15,57,80.1,0
"2025",2017-01-29,2017,"January",24,43,60,0
"2026",2018-09-17,2018,"September",16,35,55,287.04
"2027",2017-12-25,2017,"December",20,42,366.9,77.3
"2028",2017-07-25,2017,"July",28,36,52,138.2
"2029",2018-02-05,2018,"February",22,47,202.5,31.05
"2030",2017-04-09,2017,"April",15,62,28,0
"2031",2016-10-13,2016,"October",15,41,303.9,0
"2032",2018-06-06,2018,"June",69,44,329,36
"2033",2017-05-29,2017,"May",19,37,154.6,0
"2034",2017-06-08,2017,"June",25,43,164.8,167.9
"2035",2017-03-05,2017,"March",31,46,17.5,37
"2036",2017-07-12,2017,"July",31,52,246.2,0
"2037",2017-03-14,2017,"March",27,49,83.1,92.7
"2038",2017-04-22,2017,"April",17,74,172.75,168
"2039",2017-01-01,2017,"January",21,69,0,24
"2040",2017-04-19,2017,"April",27,63,50.85,43.4
"2041",2017-07-06,2017,"July",27,42,114,0
"2042",2017-02-03,2017,"February",21,41,7,112.5
"2043",2017-06-02,2017,"June",21,35,38.95,165.8
"2044",2017-04-23,2017,"April",17,39,67.5,213
"2045",2018-05-31,2018,"May",36,46,286.4,122
"2046",2017-08-03,2017,"August",32,45,275.65,118.8
"2047",2018-02-27,2018,"February",18,35,11.9,109.3
"2048",2018-03-05,2018,"March",22,55,103.5,132
"2049",2017-09-11,2017,"September",25,40,35,55.3
"2050",2016-01-05,2016,"January",5,58,82.4,187.05
"2051",2017-06-18,2017,"June",26,41,208.75,83.5
"2052",2016-12-29,2016,"December",24,34,47.5,0
"2053",2017-07-23,2017,"July",20,41,63,52.9
"2054",2017-01-12,2017,"January",22,16,652.5,109
"2055",2018-02-09,2018,"February",20,44,81.47,0
"2056",2016-04-28,2016,"April",17,37,275.6,0
"2057",2021-07-08,2021,"July",100,53,0,88
"2058",2017-09-19,2017,"September",24,62,21,144.85
"2059",2017-12-22,2017,"December",23,50,0,33.6
"2060",2018-04-18,2018,"April",22,37,123.9,0
"2061",2017-02-22,2017,"February",28,61,0,25.75
"2062",2017-12-09,2017,"December",26,24,22,0
"2063",2018-02-01,2018,"February",18,45,0,0
"2064",2016-04-13,2016,"April",21,49,268,3.75
"2065",2018-03-20,2018,"March",18,32,94.85,0
"2066",2017-07-15,2017,"July",18,49,146,47
"2067",2016-12-26,2016,"December",24,13,161,27
"2068",2017-10-03,2017,"October",28,93,58,55.3
"2069",2017-05-13,2017,"May",28,52,475,13
"2070",2017-11-28,2017,"November",22,35,41.5,100.2
"2071",2017-08-15,2017,"August",30,48,0,0
"2072",2018-03-13,2018,"March",30,35,49.5,45.7
"2073",2017-02-24,2017,"February",22,44,96.75,19
"2074",2017-11-13,2017,"November",18,32,175.5,28.5
"2075",2017-01-26,2017,"January",25,47,778.25,0
"2076",2017-06-29,2017,"June",31,41,42.5,27
"2077",2017-05-18,2017,"May",32,40,146,47.5
"2078",2018-03-04,2018,"March",13,52,97,29
"2079",2017-10-06,2017,"October",22,40,69.4,0
"2080",2018-01-30,2018,"January",20,41,367,0
"2081",2017-05-05,2017,"May",25,52,0,14
"2082",2018-02-08,2018,"February",26,49,0,221.5
"2083",2018-02-13,2018,"February",18,40,0,35
"2084",2018-02-02,2018,"February",17,47,0,0
"2085",2015-06-17,2015,"June",13,41,0,0
"2086",2017-10-20,2017,"October",21,46,50.75,0
"2087",2017-10-07,2017,"October",15,32,102.8,85.5
"2088",2017-06-21,2017,"June",25,39,45,17.5
"2089",2018-04-12,2018,"April",25,50,203.6,13
"2090",2017-02-20,2017,"February",19,39,183.05,0
"2091",2017-09-14,2017,"September",21,49,483.97,52
"2092",2017-09-13,2017,"September",31,42,0,151
"2093",2017-04-12,2017,"April",33,43,116.2,0
"2094",2017-12-04,2017,"December",24,57,308,30
"2095",2017-12-12,2017,"December",37,41,30,0
"2096",2017-06-06,2017,"June",26,44,206.05,250.3
"2097",2016-10-26,2016,"October",28,42,138.5,24
"2098",2017-10-24,2017,"October",26,45,36.75,255
"2099",2018-01-10,2018,"January",26,38,41.5,205.3
"2100",2018-03-23,2018,"March",24,52,29,67
"2101",2017-06-22,2017,"June",24,56,102,215.2
"2102",2017-06-03,2017,"June",20,69,0,0
"2103",2018-05-21,2018,"May",92,57,328.6,23
"2104",2019-10-07,2019,"October",2,43,137.75,28
"2105",2018-05-28,2018,"May",23,52,158.7,21
"2106",2018-02-15,2018,"February",21,41,84,58
"2107",2017-03-24,2017,"March",29,40,270.4,0
"2108",2018-06-07,2018,"June",53,52,1379,176.85
"2109",2017-02-09,2017,"February",23,38,30,113
"2110",2017-10-16,2017,"October",23,48,164.4,250.8
"2111",2018-04-19,2018,"April",16,49,340.25,30
"2112",2017-11-03,2017,"November",22,49,6,92
"2113",2018-01-15,2018,"January",22,49,0,17
"2114",2017-11-20,2017,"November",24,30,109.4,131.6
"2115",2018-04-29,2018,"April",20,55,239,55
"2116",2017-10-13,2017,"October",27,54,0,0
"2117",2018-01-26,2018,"January",25,68,64.4,0
"2118",2017-09-18,2017,"September",32,49,45,157.5
"2119",2016-12-28,2016,"December",25,53,58,78.8
"2120",2017-07-14,2017,"July",35,57,58,13
"2121",2015-10-21,2015,"October",25,35,144,22
"2122",2018-01-03,2018,"January",23,57,66.55,10
"2123",2017-02-15,2017,"February",25,48,113.85,0
"2124",2017-08-29,2017,"August",36,64,16.55,0
"2125",2018-02-06,2018,"February",16,53,230.5,92
"2126",2017-01-06,2017,"January",22,53,39,0
"2127",2018-10-11,2018,"October",18,54,16.8,0
"2128",2017-02-28,2017,"February",22,28,193.2,22
"2129",2021-06-18,2021,"June",35,52,558.25,0
"2130",2017-11-06,2017,"November",21,57,376,88.4
"2131",2017-07-28,2017,"July",28,51,56,39.82
"2132",2018-03-30,2018,"March",19,59,208,76
"2133",2017-12-16,2017,"December",28,62,309.3,0
"2134",2017-04-28,2017,"April",46,50,64.95,4.72
"2135",2017-03-31,2017,"March",18,47,128,100
"2136",2017-11-02,2017,"November",24,51,103.5,0
"2137",2018-04-22,2018,"April",15,42,120,0
"2138",2017-12-20,2017,"December",27,56,0,93.3
"2139",2017-04-27,2017,"April",26,47,32,55
"2140",2017-08-19,2017,"August",21,41,26,80
"2141",2018-04-15,2018,"April",20,50,0,11.9
"2142",2018-10-16,2018,"October",24,52,165.8,0
"2143",2017-05-04,2017,"May",33,57,69,22
"2144",2017-04-14,2017,"April",32,44,0,203.95
"2145",2018-06-29,2018,"June",18,57,0,0
"2146",2017-07-07,2017,"July",32,54,109.9,86
"2147",2017-07-27,2017,"July",29,58,0,0
"2148",2018-03-24,2018,"March",19,55,113,0
"2149",2017-12-15,2017,"December",33,64,0,0
"2150",2017-03-17,2017,"March",26,58,69.8,59
"2151",2017-04-21,2017,"April",30,48,89.44,0
"2152",2017-12-17,2017,"December",31,48,0,94
"2153",2021-06-24,2021,"June",26,34,136,0
"2154",2017-05-12,2017,"May",37,41,288.75,0
"2155",2017-05-19,2017,"May",30,51,76.1,101
"2156",2018-03-31,2018,"March",16,34,0,0
"2157",2017-12-10,2017,"December",26,50,0,0
"2158",2018-04-10,2018,"April",22,56,0,0
"2159",2018-01-21,2018,"January",21,49,0,0
"2160",2016-11-19,2016,"November",24,46,0,0
"2161",2017-02-17,2017,"February",50,48,0,0
"2162",2017-11-12,2017,"November",12,65,0,0
"2163",2016-11-16,2016,"November",34,51,0,0
"2164",2018-05-19,2018,"May",59,65,0,0
"2165",2018-05-16,2018,"May",31,76,0,0
"2166",2018-01-24,2018,"January",32,69,0,0
"2167",2017-03-07,2017,"March",20,47,25.45,25
"2168",2018-02-16,2018,"February",22,49,22,61.6
"2169",2017-09-15,2017,"September",22,50,114.9,96.6
"2170",2016-10-27,2016,"October",31,34,25.2,35
"2171",2017-09-29,2017,"September",31,58,45,150.7
"2172",2017-01-31,2017,"January",31,48,155.8,0
"2173",2017-10-21,2017,"October",18,57,130.5,56.2
"2174",2017-02-08,2017,"February",29,48,20,0
"2175",2017-12-13,2017,"December",39,52,324.05,118.5
"2176",2018-05-13,2018,"May",25,50,430.7,75.3
"2177",2015-12-02,2015,"December",33,55,35,0
"2178",2018-05-29,2018,"May",52,58,54,0
"2179",2016-08-22,2016,"August",31,41,10.1,0
"2180",2017-07-26,2017,"July",27,50,154.2,0
"2181",2017-05-25,2017,"May",32,51,7,0
"2182",2018-01-08,2018,"January",25,54,224,144.4
"2183",2017-05-15,2017,"May",30,47,44.32,34.35
"2184",2017-05-21,2017,"May",24,59,0,109.6
"2185",2017-10-08,2017,"October",24,47,151.65,0
"2186",2017-06-11,2017,"June",32,44,214.96,84
"2187",2017-10-26,2017,"October",37,57,299.3,0
"2188",2017-12-01,2017,"December",24,81,143.3,91
"2189",2017-01-15,2017,"January",22,60,20.3,29.5
"2190",2018-05-06,2018,"May",19,53,171.75,46.8
"2191",2017-09-28,2017,"September",27,63,165.6,99
"2192",2018-03-26,2018,"March",33,53,81.5,0
"2193",2017-05-08,2017,"May",34,55,0,60
"2194",2017-08-11,2017,"August",40,48,0,0
"2195",2016-12-22,2016,"December",32,56,154,301
"2196",2018-01-12,2018,"January",23,51,83,3.5
"2197",2017-11-16,2017,"November",23,62,112,0
"2198",2017-11-21,2017,"November",28,65,136.3,0
"2199",2017-09-30,2017,"September",21,71,248.6,321
"2200",2017-01-09,2017,"January",25,66,0,0
"2201",2016-04-18,2016,"April",17,50,184.65,79.8
"2202",2017-06-23,2017,"June",30,31,0,0
"2203",2018-02-21,2018,"February",25,60,140.3,121.25
"2204",2016-11-10,2016,"November",25,41,51,220.3
"2205",2018-05-25,2018,"May",33,63,95.8,278
"2206",2018-05-30,2018,"May",34,50,108.3,119
"2207",2017-03-23,2017,"March",21,61,128.61,30
"2208",2017-09-06,2017,"September",34,55,202.25,124.05
"2209",2017-09-25,2017,"September",25,62,154.6,0
"2210",2017-06-17,2017,"June",16,64,265.08,0
"2211",2018-06-05,2018,"June",54,52,402.75,121
"2212",2017-03-13,2017,"March",30,65,8.4,0
"2213",2017-03-16,2017,"March",29,69,234.56,153
"2214",2017-10-15,2017,"October",16,50,0,56.3
"2215",2017-12-19,2017,"December",37,39,128.2,146.2
"2216",2017-06-13,2017,"June",28,42,182.75,23.8
"2217",2017-02-14,2017,"February",39,69,218,85.5
"2218",2018-06-01,2018,"June",334,58,439.92,294.6
"2219",2018-01-29,2018,"January",29,63,386.3,438.2
"2220",2017-03-08,2017,"March",22,38,312.4,441.6
"2221",2017-01-02,2017,"January",29,64,494.3,274
"2222",2018-06-03,2018,"June",76,47,20,0
"2223",2017-02-19,2017,"February",29,51,196.4,113.8
"2224",2018-04-13,2018,"April",15,55,13,0
"2225",2018-03-08,2018,"March",25,54,117.9,137
"2226",2018-05-22,2018,"May",248,108,188.2,0
"2227",2017-07-20,2017,"July",31,43,352,336.2
"2228",2016-12-27,2016,"December",25,67,172,13
"2229",2017-03-01,2017,"March",33,65,59.9,262.05
"2230",2016-12-17,2016,"December",40,62,324.2,0
"2231",2017-07-10,2017,"July",35,70,127.9,98.2
"2232",2017-06-07,2017,"June",33,57,275,55.5
"2233",2017-12-07,2017,"December",39,56,148.8,172
"2234",2018-04-24,2018,"April",22,71,147.72,386.56
"2235",2017-03-19,2017,"March",25,45,74.6,0
"2236",2021-06-03,2021,"June",61,43,550.89,2441.52
"2237",2017-10-01,2017,"October",30,51,2634.28,14152.1
"2238",2017-11-23,2017,"November",20,52,1931.97,6483.46
"2239",2018-04-11,2018,"April",22,65,1716.4,6121.52
"2240",2018-05-14,2018,"May",31,58,1809.6,4495.86
"2241",2017-07-11,2017,"July",31,78,765.04,869.17
"2242",2017-09-12,2017,"September",27,77,662.2,1268.72
"2243",2016-12-03,2016,"December",30,53,1061.35,3829.3
"2244",2017-12-14,2017,"December",37,71,1187.72,1609.22
"2245",2017-05-17,2017,"May",30,53,398.5,3554.99
"2246",2018-04-17,2018,"April",22,54,456.17,811.96
"2247",2017-08-17,2017,"August",34,51,286.68,384.84
"2248",2018-06-04,2018,"June",77,59,236.88,471.66
"2249",2018-04-20,2018,"April",25,61,73.97,1124.1
"2250",2018-02-20,2018,"February",21,55,931.38,1303.88
"2251",2017-01-10,2017,"January",28,63,577.44,1581.32
"2252",2017-01-11,2017,"January",29,55,607.32,3591.86
"2253",2017-11-01,2017,"November",26,64,257.6,454.74
"2254",2017-08-23,2017,"August",38,49,591.21,216.66
"2255",2017-08-01,2017,"August",34,65,523.28,536.83
"2256",2018-05-15,2018,"May",24,74,357.78,599.38
"2257",2018-04-01,2018,"April",15,62,401.92,1228.8
"2258",2018-04-09,2018,"April",31,59,746.76,1628.22
"2259",2017-07-19,2017,"July",32,65,684.48,1246
"2260",2018-04-25,2018,"April",30,58,666.97,1525.96
"2261",2017-05-31,2017,"May",32,65,880.15,870
"2262",2016-12-04,2016,"December",38,57,945.09,709.76
"2263",2018-05-17,2018,"May",105,48,282.3,293.74
"2264",2017-08-27,2017,"August",29,53,1644.72,1662.74
"2265",2018-05-23,2018,"May",125,55,708.36,1452.8
"2266",2017-02-16,2017,"February",28,56,1024.93,2028.97
"2267",2016-12-09,2016,"December",47,53,910.46,2261.42
"2268",2017-03-03,2017,"March",40,76,728.98,11670.68
"2269",2017-03-29,2017,"March",38,54,226.3,429.92
"2270",2018-05-01,2018,"May",26,40,311.2,673.36
"2271",2017-09-23,2017,"September",24,72,872.4,2469.3
"2272",2017-06-27,2017,"June",29,61,2659.76,3314.76
"2273",2018-02-22,2018,"February",19,65,1496.5,6480.1
"2274",2017-02-02,2017,"February",36,62,1469.68,3814.13
"2275",2018-03-21,2018,"March",55,55,1908.36,6984.33
"2276",2017-10-02,2017,"October",26,57,739.84,794.76
"2277",2017-05-22,2017,"May",36,55,1110.04,1521.08
"2278",2018-01-05,2018,"January",28,54,920.86,6819.82
"2279",2017-10-18,2017,"October",32,61,42,229.52
"2280",2017-09-01,2017,"September",36,49,199.2,238.35
"2281",2016-11-13,2016,"November",26,63,25.92,340.8
"2282",2017-01-22,2017,"January",32,73,151,100.52
"2283",2018-04-26,2018,"April",21,25,17,72.07
"2284",2018-03-19,2018,"March",31,45,0,6.72
"2285",2017-08-16,2017,"August",39,47,24,192.4
"2286",2016-11-02,2016,"November",34,60,167.9,110.08
"2287",2017-06-09,2017,"June",27,59,77.2,9.52
"2288",2017-08-28,2017,"August",32,55,342,127.2
"2289",2017-11-07,2017,"November",22,93,42.4,64.2
"2290",2017-01-19,2017,"January",34,47,0,126.8
"2291",2018-03-16,2018,"March",30,60,122.4,13.44
"2292",2018-05-24,2018,"May",50,59,71.72,54.4
"2293",2017-05-24,2017,"May",38,72,46.8,44.8
"2294",2018-01-16,2018,"January",23,58,110.4,57
"2295",2018-05-02,2018,"May",27,69,276.2,126.6
"2296",2018-02-12,2018,"February",27,69,36,66.8
"2297",2016-11-04,2016,"November",35,56,0,40
"2298",2017-01-05,2017,"January",38,59,16,0
"2299",2018-04-06,2018,"April",30,54,58,120.64
"2300",2017-05-30,2017,"May",41,68,241.92,254.4
"2301",2017-06-26,2017,"June",36,57,31.36,138.8
"2302",2017-09-21,2017,"September",43,55,64.5,166
"2303",2017-07-17,2017,"July",37,55,13.42,244.72
"2304",2018-01-17,2018,"January",21,67,240,0
"2305",2017-02-27,2017,"February",31,60,3,151.2
"2306",2017-06-19,2017,"June",36,53,519.85,688.32
"2307",2018-03-22,2018,"March",36,52,0,477
"2308",2017-01-13,2017,"January",32,51,62.48,656.3
"2309",2018-04-08,2018,"April",25,66,44.8,81.28
"2310",2017-04-18,2017,"April",42,60,0,331
"2311",2017-12-21,2017,"December",40,56,24.75,132.5
"2312",2017-02-10,2017,"February",21,66,66.96,79.2
"2313",2017-08-08,2017,"August",42,55,45.6,1269.96
"2314",2017-01-24,2017,"January",37,54,56.28,385
"2315",2017-09-26,2017,"September",31,70,30.92,147.2
"2316",2017-05-16,2017,"May",37,159,1296,468.9
"2317",2015-11-30,2015,"November",32,55,33,279.8
"2318",2017-06-20,2017,"June",38,69,28,13.6
"2319",2018-03-17,2018,"March",25,67,27.2,14
"2320",2017-03-21,2017,"March",34,59,13.6,212.8
"2321",2017-06-14,2017,"June",33,58,39.8,187.6
"2322",2017-02-01,2017,"February",34,44,48.88,44.2
"2323",2017-10-09,2017,"October",30,69,197,596.7
"2324",2016-11-01,2016,"November",39,61,608.84,1799.73
"2325",2017-02-13,2017,"February",27,56,464.51,722.94
"2326",2017-07-31,2017,"July",44,84,258.7,223.74
"2327",2017-05-26,2017,"May",31,61,1243.24,2700.92
"2328",2017-10-04,2017,"October",36,59,1491.82,2976.94
"2329",2017-08-30,2017,"August",35,63,1993.26,1768.25
"2330",2017-12-18,2017,"December",42,51,1954.06,3917.88
"2331",2017-11-29,2017,"November",31,81,2109.44,3866.4
"2332",2018-05-08,2018,"May",29,75,909.51,1025.32
"2333",2017-01-25,2017,"January",35,87,412.2,1621.56
"2334",2017-05-09,2017,"May",36,60,1932.48,4734.38
"2335",2017-02-06,2017,"February",32,37,1089.12,2188.78
"2336",2016-11-22,2016,"November",32,60,1666.9,12042.56
"2337",2017-03-22,2017,"March",26,52,1197.27,6051.24
"2338",2017-10-27,2017,"October",23,76,750.32,1758.98
"2339",2018-01-22,2018,"January",29,83,557.84,579.18
"2340",2017-11-24,2017,"November",37,60,919.45,1511.15
"2341",2016-12-10,2016,"December",47,66,1069.48,3290.94
"2342",2018-04-23,2018,"April",35,39,1873.86,2662.5
"2343",2017-04-10,2017,"April",30,55,1706.76,3380.62
"2344",2017-07-18,2017,"July",32,56,1823.16,2497.07
"2345",2016-12-07,2016,"December",45,66,1095.2,2226.9
"2346",2016-10-31,2016,"October",39,54,547.69,709.26
"2347",2017-02-07,2017,"February",33,70,648.36,2175.72
"2348",2016-12-11,2016,"December",42,70,1334.91,2212.39
"2349",2018-05-09,2018,"May",35,67,791.7,6564.72
"2350",2017-06-28,2017,"June",23,62,1638.95,2776.33
"2351",2017-01-27,2017,"January",31,67,1998.52,3934.76
"2352",2016-12-06,2016,"December",40,76,1337.33,2454.92
"2353",2016-03-04,2016,"March",14,77,927.03,467.44
"2354",2016-11-05,2016,"November",34,59,463.91,599.74
"2355",2017-10-17,2017,"October",32,73,1135.9,2443.8
"2356",2017-08-31,2017,"August",42,44,1650.84,4985.03
"2357",2016-11-28,2016,"November",48,63,862.1,2295.16
"2358",2017-09-27,2017,"September",31,57,1312.91,2765.14
"2359",2018-03-29,2018,"March",31,77,1745.74,3923.24
"2360",2017-12-08,2017,"December",49,91,689.5,583.62
"2361",2016-11-20,2016,"November",29,67,923.6,1346.1
"2362",2016-11-11,2016,"November",33,55,1656.78,2521.19
"2363",2018-02-28,2018,"February",25,65,2282.18,4754.4
"2364",2018-03-14,2018,"March",26,78,1530.99,3600.07
"2365",2017-03-04,2017,"March",71,74,2322.71,8038.48
"2366",2017-11-08,2017,"November",32,62,838.14,2358.46
"2367",2016-10-28,2016,"October",34,60,619.7,1717.88
"2368",2017-01-23,2017,"January",41,81,930.64,564.84
"2369",2016-11-06,2016,"November",36,76,1646.01,1254
"2370",2017-03-06,2017,"March",36,71,1599.59,3925.95
"2371",2017-01-17,2017,"January",41,64,1619.28,4256.6
"2372",2017-08-02,2017,"August",32,61,2602.19,2474.89
"2373",2018-05-04,2018,"May",28,64,1581.12,3380.48
"2374",2018-04-04,2018,"April",31,51,758.24,949.96
"2375",2016-12-21,2016,"December",44,50,1000.54,929.14
"2376",2017-01-20,2017,"January",33,86,1581.8,6777.43
"2377",2017-03-02,2017,"March",39,50,2401.14,2953.2
"2378",2017-10-23,2017,"October",40,81,1831.46,3233.81
"2379",2017-12-05,2017,"December",41,72,1452.06,3960.1
"2380",2017-01-04,2017,"January",38,101,1463.76,4384.61
"2381",2016-12-02,2016,"December",41,68,806.35,930.3
"2382",2016-11-09,2016,"November",40,86,1316.08,1062.58
"2383",2017-01-30,2017,"January",45,84,1682.29,3884.74
"2384",2016-12-15,2016,"December",63,85,2060.01,2959.68
"2385",2017-04-13,2017,"April",37,68,2185.67,2631.86
"2386",2016-11-03,2016,"November",36,71,1385.41,3601.77
"2387",2017-06-12,2017,"June",55,112,1218.72,4071.1
"2388",2017-03-15,2017,"March",26,102,727.9,922.56
"2389",2016-11-08,2016,"November",41,69,609.64,1206.72
"2390",2016-11-17,2016,"November",52,76,2123.4,4390.65
"2391",2017-03-28,2017,"March",32,120,1950.21,4119.18
"2392",2016-12-16,2016,"December",60,66,2558.21,2621.04
"2393",2017-10-30,2017,"October",27,88,1268.1,4263.56
"2394",2016-11-14,2016,"November",43,26,1654.74,4893.31
"2395",2018-05-10,2018,"May",42,29,937.4,1662.55
"2396",2018-10-15,2018,"October",31,75,500.7,898.18
"2397",2016-11-15,2016,"November",43,70,1519.58,3127.84
"2398",2017-02-21,2017,"February",32,72,1943.18,11180.86
"2399",2017-08-14,2017,"August",39,106,2322.12,3795.64
"2400",2017-01-18,2017,"January",43,116,2854.52,5349.62
"2401",2016-12-20,2016,"December",49,102,749.54,917.14
"2402",2018-01-02,2018,"January",36,73,889.96,931.81
"2403",2016-11-24,2016,"November",36,84,1426.94,909.88
"2404",2016-12-08,2016,"December",51,103,891.36,1921.58
"2405",2016-11-27,2016,"November",43,53,2275.38,7228.48
"2406",2017-11-22,2017,"November",34,52,1482.24,3945.8
"2407",2018-04-30,2018,"April",39,58,4784.64,6053.32
"2408",2017-11-14,2017,"November",24,97,2288.01,3704.12
"2409",2017-10-10,2017,"October",53,78,272.64,1102.08
"2410",2018-05-07,2018,"May",48,83,1183.95,1029.66
"2411",2017-05-01,2017,"May",61,93,2008.24,5030.8
"2412",2016-11-18,2016,"November",46,109,2689.86,5795.01
"2413",2018-03-27,2018,"March",107,81,1776.2,3382.34
"2414",2017-03-27,2017,"March",43,80,2301.43,2131.14
"2415",2017-04-17,2017,"April",41,44,2178.92,5000.07
"2416",2016-11-21,2016,"November",54,90,199.52,506.96
"2417",2018-04-02,2018,"April",32,110,661.17,1429.7
"2418",2016-11-29,2016,"November",49,117,1971.57,3922.94
"2419",2016-12-14,2016,"December",59,131,615.74,4127.4
"2420",2017-01-03,2017,"January",45,91,1262.02,3682.28
"2421",2016-11-23,2016,"November",57,79,2859.48,3307.28
"2422",2017-07-05,2017,"July",35,80,3957.04,2701.3
"2423",2017-09-22,2017,"September",47,89,1008.9,806.46
"2424",2017-10-12,2017,"October",48,110,739.35,1297.9
"2425",2016-12-18,2016,"December",56,95,1198.4,4282.38
"2426",2018-03-28,2018,"March",70,129,1896.82,3849.98
"2427",2017-03-20,2017,"March",41,146,2339.2,1411.28
"2428",2016-12-13,2016,"December",66,151,4131.22,3884.77
"2429",2018-03-15,2018,"March",44,88,904.9,4322.38
"2430",2017-10-11,2017,"October",62,31,964.8,576.75
"2431",2016-12-01,2016,"December",64,118,858.48,1221.64
"2432",2016-11-26,2016,"November",48,123,1502.18,3467.88
"2433",2016-11-07,2016,"November",54,63,3314.36,5703.48
"2434",2016-12-19,2016,"December",74,25,1416.69,3153.88
"2435",2016-12-12,2016,"December",72,151,1988.9,3152.88
"2436",2016-11-25,2016,"November",63,196,1264.78,2155.82
"2437",2016-08-25,2016,"August",28,66,362.7,833.9
"2438",2016-12-05,2016,"December",69,163,886.3,1056.03
"2439",2017-12-11,2017,"December",40,140,566.14,1464.6
"2440",2016-11-30,2016,"November",72,68,648.35,2516.68
"2441",2017-12-06,2017,"December",38,146,1697.45,2140.97
"2442",2017-11-27,2017,"November",75,61,3498.27,4767.82
"2443",2017-07-13,2017,"July",35,50,2361.4,3879.58
